X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.501510056211643,34.235726966186846,143649615,HSIP Freedom PropaneLocations,34262,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Gus'S Mobil,16958 Nordhoff St,,North Hills,CA,,,,,,,49179,,91343,http://egis3.lacounty.gov/lms/?p=49179,publish,34.235727,-118.50151,2010-11-01T19:50:56.000Z,,6410090.63573521,1908543.97583923
-118.50202705570149,34.286546966525449,143649616,HSIP Freedom PropaneLocations,34263,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Hows Market Store Number 1,11900 Balboa Blvd,,Granada Hills,CA,,,,,,,49180,,91344,http://egis3.lacounty.gov/lms/?p=49180,publish,34.286547,-118.502027,2010-11-01T19:50:56.000Z,,6410026.74347456,1927038.84895439
-118.501248055909628,34.272064966390673,143649617,HSIP Freedom PropaneLocations,34264,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Manny'S Mobil,16955 San Fernando Missio,,Granada Hills,CA,,,,,,,49181,,91344,http://egis3.lacounty.gov/lms/?p=49181,publish,34.272065,-118.501248,2010-11-01T19:50:56.000Z,,6410235.76733471,1921767.47498272
-118.483217055905001,34.271903965942045,143649618,HSIP Freedom PropaneLocations,34265,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Alta Dena Express,16138 San Fernando Missio,,Granada Hills,CA,,,,,,,49182,,91344,http://egis3.lacounty.gov/lms/?p=49182,publish,34.271904,-118.483217,2010-11-01T19:50:56.000Z,,6415682.87914389,1921682.20874906
-118.526097055845213,34.264554966427326,143649619,HSIP Freedom PropaneLocations,34266,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Orchard Supply Hardware Store Number 5409,18050 Chatsworth St,,Granada Hills,CA,,,,,,,49183,,91344,http://egis3.lacounty.gov/lms/?p=49183,publish,34.264555,-118.526097,2010-11-01T19:50:56.000Z,,6402714.27351947,1919072.85045072
-118.540113055891581,34.422426966303114,143649620,HSIP Freedom PropaneLocations,34267,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sam'S Mobile,23060 Soledad Canyon Rd,,Santa Clarita,CA,,,,,,,49184,,91350,http://egis3.lacounty.gov/lms/?p=49184,publish,34.422427,-118.540113,2010-11-01T19:50:56.000Z,,6398788.19935064,1976547.12493764
-118.423592056737803,34.425804965949148,143649621,HSIP Freedom PropaneLocations,34268,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Chevron - Sand Canyon,28522 Sand Canyon Rd,,Canyon Country,CA,,,,,,,49185,,91387,http://egis3.lacounty.gov/lms/?p=49185,publish,34.425805,-118.423592,2010-11-01T19:50:56.000Z,,6433932.43385205,1977607.99026997
-118.422670056916999,34.42440796602645,143649622,HSIP Freedom PropaneLocations,34269,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sand Canyon Mobil,16411 De Lone Rd,,Canyon Country,CA,,,,,,,49186,,91387,http://egis3.lacounty.gov/lms/?p=49186,publish,34.424408,-118.42267,2010-11-01T19:50:56.000Z,,6434208.33159421,1977098.42731273
-118.332818056412464,34.191771966790796,143649623,HSIP Freedom PropaneLocations,34270,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Lowe'S Store Number 1144,2000 Empire Ave,,Burbank,CA,,,,,,,49187,,91504,http://egis3.lacounty.gov/lms/?p=49187,publish,34.191772,-118.332818,2010-11-01T19:50:56.000Z,,6461024.02172914,1892336.44329372
-118.318544056858968,34.188101966835887,143649624,HSIP Freedom PropaneLocations,34271,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 712,1100 N San Fernando Bl,,Burbank,CA,,,,,,,49188,,91504,http://egis3.lacounty.gov/lms/?p=49188,publish,34.188102,-118.318544,2010-11-01T19:50:56.000Z,,6465336.32380006,1890986.88496923
-118.325457056740575,34.197161966521236,143649625,HSIP Freedom PropaneLocations,34272,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,A To Z Service Station,2005 N Glenoaks Blvd,,Burbank,CA,,,,,,,49189,,91504,http://egis3.lacounty.gov/lms/?p=49189,publish,34.197162,-118.325457,2010-11-01T19:50:56.000Z,,6463256.37848489,1894290.6624824
-118.383509055733214,34.201172966633536,143649626,HSIP Freedom PropaneLocations,34273,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 6613 W,11600 Sherman Way,,North Hollywood,CA,,,,,,,49190,,91605,http://egis3.lacounty.gov/lms/?p=49190,publish,34.201173,-118.383509,2010-11-01T19:50:56.000Z,,6445707.85977621,1895812.23293006
-118.532384055898419,34.436767965597191,143649627,HSIP Freedom PropaneLocations,34274,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Mobil - Wortman Oil,26954 Seco Canyon Rd,,Santa Clarita,CA,,,,,,,49191,,91350,http://egis3.lacounty.gov/lms/?p=49191,publish,34.436768,-118.532384,2010-11-01T19:50:56.000Z,,6401146.65723214,1981753.6036979
-118.553271055997698,34.444649966165564,143649628,HSIP Freedom PropaneLocations,34275,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Exxon Mobil Store Number 13026,27706 Mcbean Pkwy,,Santa Clarita,CA,,,,,,,49192,,91354,http://egis3.lacounty.gov/lms/?p=49192,publish,34.44465,-118.553271,2010-11-01T19:50:56.000Z,,6394864.68948114,1984655.99585898
-118.396526056369368,34.157717966425999,143649629,HSIP Freedom PropaneLocations,34276,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sams Mobil,4801 Laurel Canyon,,North Hollywood,CA,,,,,,,49193,,91607,http://egis3.lacounty.gov/lms/?p=49193,publish,34.157718,-118.396526,2010-11-01T19:50:56.000Z,,6441709.51705113,1880013.56570856
-118.438949056121444,34.149326966448626,143649630,HSIP Freedom PropaneLocations,34277,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 31 - Sherman Oaks,14049 Ventura Blvd,,Sherman Oaks,CA,,,,,,,49194,,91423,http://egis3.lacounty.gov/lms/?p=49194,publish,34.149327,-118.438949,2010-11-01T19:50:56.000Z,,6428862.0512763,1877013.29382198
-118.414353055584286,34.164901966965495,143649631,HSIP Freedom PropaneLocations,34278,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 063,12921 Magnolia Blvd,,Van Nuys,CA,,,,,,,49195,,91423,http://egis3.lacounty.gov/lms/?p=49195,publish,34.164902,-118.414353,2010-11-01T19:50:56.000Z,,6436327.1308343,1882649.68543631
-118.448645056418016,34.15822196674354,143649632,HSIP Freedom PropaneLocations,34279,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,76 Footmar,4822 Van Nuys Blvd,,Sherman Oaks,CA,,,,,,,49196,,91403,http://egis3.lacounty.gov/lms/?p=49196,publish,34.158222,-118.448645,2010-11-01T19:50:56.000Z,,6425942.8996343,1880263.26665273
-118.339859056711092,34.152978966459536,143649633,HSIP Freedom PropaneLocations,34280,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Media Center Chevron,3701 W Riverside Dr,,Burbank,CA,,,,,,,49197,,91505,http://egis3.lacounty.gov/lms/?p=49197,publish,34.152979,-118.339859,2010-11-01T19:50:56.000Z,,6458847.05397022,1878226.17164557
-118.347116055732485,34.167888966683492,143649634,HSIP Freedom PropaneLocations,34281,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Trion Fuel,3701 W Magnolia Blvd,,Burbank,CA,,,,,,,49198,,91505,http://egis3.lacounty.gov/lms/?p=49198,publish,34.167889,-118.347116,2010-11-01T19:50:56.000Z,,6456670.21777272,1883659.66241898
-117.93539305747737,34.057724966959817,143649635,HSIP Freedom PropaneLocations,34282,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ranch Town Market,522 E Vine,,West Covina,CA,,,,,,,49199,,91790,http://egis3.lacounty.gov/lms/?p=49199,publish,34.057725,-117.935393,2010-11-01T19:50:56.000Z,,6581239.2898283,1843393.92503722
-117.930794057268358,34.06265696700234,143649636,HSIP Freedom PropaneLocations,34283,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Long'S Drugs Store Number 071,727 S Glendora Ave,,West Covina,CA,,,,,,,49200,,91790,http://egis3.lacounty.gov/lms/?p=49200,publish,34.062657,-117.930794,2010-11-01T19:50:56.000Z,,6582631.05541746,1845189.70195748
-117.944996056912771,34.070296966878345,143649637,HSIP Freedom PropaneLocations,34284,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 3235,730 S Orange,,West Covina,CA,,,,,,,49201,,91790,http://egis3.lacounty.gov/lms/?p=49201,publish,34.070297,-117.944996,2010-11-01T19:50:56.000Z,,6578328.11192364,1847967.38636273
-117.975635056588843,34.035462966796615,143649638,HSIP Freedom PropaneLocations,34285,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,La Puente Shell,14562 E Valley Blvd,,La Puente,CA,,,,,,,49202,,91746,http://egis3.lacounty.gov/lms/?p=49202,publish,34.035463,-117.975635,2010-11-01T19:50:56.000Z,,6569052.26367746,1835286.95306222
-117.943247057476796,34.051099966761029,143649639,HSIP Freedom PropaneLocations,34299,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Arco - Paul'S,1818 N Hacienda Boule,,La Puente,CA,,,,,,,49203,,91744,http://egis3.lacounty.gov/lms/?p=49203,publish,34.0511,-117.943247,2010-11-01T19:50:56.000Z,,6578861.73552831,1840981.5230379
-117.931991056577687,34.000295967685247,143649640,HSIP Freedom PropaneLocations,34300,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walmart Store Number 2251,17150 Gale Ave,,City Of Industry,CA,,,,,,,49204,,91745,http://egis3.lacounty.gov/lms/?p=49204,publish,34.000296,-117.931991,2010-11-01T19:50:56.000Z,,6582283.87107247,1822495.0541054
-117.958735056826612,34.019404966792159,143649641,HSIP Freedom PropaneLocations,34301,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Kmart Store Number 4282,333 S Hacienda Blvd,,Hacienda Heights,CA,,,,,,,49205,,91745,http://egis3.lacounty.gov/lms/?p=49205,publish,34.019405,-117.958735,2010-11-01T19:50:56.000Z,,6574174.90467888,1829444.79939222
-117.918030057098449,34.023411967541115,143649642,HSIP Freedom PropaneLocations,34302,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Arco Store Number 9678,362 N Azusa,,La Puente,CA,,,,,,,49206,,91744,http://egis3.lacounty.gov/lms/?p=49206,publish,34.023412,-117.91803,2010-11-01T19:50:56.000Z,,6586508.59129755,1830910.58878347
-117.923092056930145,34.01333196681734,143649643,HSIP Freedom PropaneLocations,34303,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Arco Store Number 9679,447 S Azusa,,La Puente,CA,,,,,,,49207,,91744,http://egis3.lacounty.gov/lms/?p=49207,publish,34.013332,-117.923092,2010-11-01T19:50:56.000Z,,6584977.52907097,1827241.06265798
-117.925668056554699,34.044307967508999,143649644,HSIP Freedom PropaneLocations,34304,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Fastrip Food Store Store Number 897,1400 Valinda Ave,,Valinda,CA,,,,,,,49208,,91744,http://egis3.lacounty.gov/lms/?p=49208,publish,34.044308,-117.925668,2010-11-01T19:50:56.000Z,,6584188.5280243,1838513.25500856
-117.748907057620684,34.026006966950355,143649645,HSIP Freedom PropaneLocations,34305,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Car Ent - Garey Shell Store Number 6159,2500 S Garey Ave,,Pomona,CA,,,,,,,49209,,91766,http://egis3.lacounty.gov/lms/?p=49209,publish,34.026007,-117.748907,2010-11-01T19:50:56.000Z,,6637753.2201073,1831939.86428398
-117.740276057573155,34.022754967660106,143649646,HSIP Freedom PropaneLocations,34306,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Car Ent - Towne Shell Store Number 6304,2741 S Towne Ave,,Pomona,CA,,,,,,,49210,,91766,http://egis3.lacounty.gov/lms/?p=49210,publish,34.022755,-117.740276,2010-11-01T19:50:56.000Z,,6640371.52425389,1830763.04609956
-117.79895605684024,34.041547967217447,143649647,HSIP Freedom PropaneLocations,34307,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Country Kwik Market & Deli,3024 Temple Ave,,Pomona,CA,,,,,,,49211,,91766,http://egis3.lacounty.gov/lms/?p=49211,publish,34.041548,-117.798956,2010-11-01T19:50:56.000Z,,6622576.7425863,1837561.42226656
-117.731485057685774,34.026665967465554,143649648,HSIP Freedom PropaneLocations,34308,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Am/Pm Store Number 5261,2488 S Reservoir St,,Pomona,CA,,,,,,,49212,,91766,http://egis3.lacounty.gov/lms/?p=49212,publish,34.026666,-117.731485,2010-11-01T19:50:56.000Z,,6643031.5520703,1832193.33162481
-117.749451056988818,34.036346967225967,143649649,HSIP Freedom PropaneLocations,34309,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Hoa Hing Supermarket,1925 S Garey Ave,,Pomona,CA,,,,,,,49213,,91766,http://egis3.lacounty.gov/lms/?p=49213,publish,34.036347,-117.749451,2010-11-01T19:50:56.000Z,,6637579.00523263,1835702.37250698
-117.740295057012972,34.023074967478728,143649650,HSIP Freedom PropaneLocations,34310,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 6645 W,2707 S Towne Ave,,Pomona,CA,,,,,,,49214,,91766,http://egis3.lacounty.gov/lms/?p=49214,publish,34.023075,-117.740295,2010-11-01T19:50:56.000Z,,6640365.46619514,1830879.48517114
-117.7594070570334,34.030616967395268,143649651,HSIP Freedom PropaneLocations,34311,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Walmart Store Number 2288,80 Rio Rancho Rd,,Pomona,CA,,,,,,,49215,,91766,http://egis3.lacounty.gov/lms/?p=49215,publish,34.030617,-117.759407,2010-11-01T19:50:56.000Z,,6634567.63920814,1833609.74873948
-117.750099056928633,34.062392967443692,143649652,HSIP Freedom PropaneLocations,34314,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Car Ent - Pomona Mobil,101 E Holt Blvd,,Pomona,CA,,,,,,,49216,,91767,http://egis3.lacounty.gov/lms/?p=49216,publish,34.062393,-117.750099,2010-11-01T19:50:56.000Z,,6637359.11558056,1845180.50184464
-118.605942056111004,34.25037296642725,143649653,HSIP Freedom PropaneLocations,4057,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Nina'S Mobile,9906 Topanga Canyon Blvd,,Chatsworth,CA,,,,,,,49217,,91311,http://egis3.lacounty.gov/lms/?p=49217,publish,34.250373,-118.605942,2010-11-01T19:50:56.000Z,,6378558.89860196,1914047.70269264
-118.547164056159929,34.235486966777337,143649654,HSIP Freedom PropaneLocations,4058,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Sears Retail Store Number 1508,1000 Northridge Fashion Ctr,,Northridge,CA,,,,,,,49218,,91324,http://egis3.lacounty.gov/lms/?p=49218,publish,34.235487,-118.547164,2010-11-01T19:50:56.000Z,,6396291.52488205,1908528.6162899
-118.5610800563596,34.228250966342543,143649655,HSIP Freedom PropaneLocations,4059,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Westminster Fuel Inc,19655 Parthenia St,,Northridge,CA,,,,,,,49219,,91324,http://egis3.lacounty.gov/lms/?p=49219,publish,34.228251,-118.56108,2010-11-01T19:50:56.000Z,,6392070.79677497,1905918.53259932
-118.521023056249405,34.163139966485872,143649656,HSIP Freedom PropaneLocations,4060,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Ralph'S Store Number 006,17840 Ventura Blvd,,Encino,CA,,,,,,,49220,,91316,http://egis3.lacounty.gov/lms/?p=49220,publish,34.16314,-118.521023,2010-11-01T19:50:56.000Z,,6404056.02739763,1882158.6060379
-118.518583055995848,34.171919966758061,143649657,HSIP Freedom PropaneLocations,4061,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Exxon Mobil Store Number 11471,5553 White Oak Ave,,Encino,CA,,,,,,,49221,,91316,http://egis3.lacounty.gov/lms/?p=49221,publish,34.17192,-118.518583,2010-11-01T19:50:56.000Z,,6404810.62792255,1885349.94808039
-118.483927055686721,34.201291966046718,143649658,HSIP Freedom PropaneLocations,4062,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Texaco Sherman Mini Mart,16103 Sherman Way,,Van Nuys,CA,,,,,,,49222,,91406,http://egis3.lacounty.gov/lms/?p=49222,publish,34.201292,-118.483927,2010-11-01T19:50:56.000Z,,6415344.66525339,1895986.55213523
-118.49807105590213,34.220481966131793,143649659,HSIP Freedom PropaneLocations,4063,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Home Depot Store Number 6661 W,16800 Roscoe Blvd,,Van Nuys,CA,,,,,,,49223,,91406,http://egis3.lacounty.gov/lms/?p=49223,publish,34.220482,-118.498071,2010-11-01T19:50:56.000Z,,6411102.56317331,1902990.94462247
-118.440865056676842,34.235892966867652,143649660,HSIP Freedom PropaneLocations,4066,Transportation,Alternative Fuel,Propane Stations,National Transportation Atlas Database (NTAD) 2009,Woodman Mobile,9115 Woodman Ave,,Arleta,CA,,,,,,,49224,,91331,http://egis3.lacounty.gov/lms/?p=49224,publish,34.235893,-118.440865,2010-11-01T19:50:56.000Z,,6428420.51967905,1908518.46342306
